id,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Manoj M Prabhakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Aththachchi Nuwan Pradeep Roshan Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,Bapu Krishnarao Venkatesh Prasad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Kariyawasam Tirana Gamage Dhammika Prasad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,Mannava S K Prasad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Seekkuge Prasanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,Dwaine Pretorius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Raymond William Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,Mark W Priest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,Ashwell Gavin Prince,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,Christopher Pringle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,Donald J Pringle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,Derek Raymond Pringle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Meyrick W Pringle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,Matthew J Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,Subasinghe Mudiyanselage Ashan Priyanjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,Cheteshwar Arvind Pujara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,Yodhin Punja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,Karuppiahyage Ravindra Pushpakumara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,Muthumudalige Pushpakumara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,Pawuluge Malinda Pushpakumara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,Andrew G Puttick,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,Andrew J Pycroft,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Milton R Pydanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,Qadeer Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,Qaiser Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,Qasim Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,Kagiso Rabada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,Carl Grau Rackemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,Neal V Radford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Clive T Radley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Raees Ahmadzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,Rafiqul Alam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Rafiqul Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Ajinkya M Rahane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Rahat Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Rahmat Shah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Pipi Raho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Kannaur Lokesh Rahul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Suresh Kumar Raina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Edward C Rainsford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Lallit Narayan Rajbanshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Rajin Saleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,Chandrasekara Arachchilage Kasun Rajitha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Lalchand S Rajput,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Sagi Lakshmi Venkatapathy Raju,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Woorkeri V Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Champaka P H Ramanayake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Ryan Ramdass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Denesh Ramdin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Rameez Shahzad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Sadagopan Ramesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Ramiz Raja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Dinanath Ramnarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Ravindranath Rampaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Mark R Ramprakash,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,Darren R Ramsammy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Ramveer Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Anura N Ranasinghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Sirimewan K Ranasinghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Arjuna Ranatunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,Dammika Ranatunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Nishantha Ranatunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Sanjeeva Ranatunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Seth Hayden Arnold Rance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Ujesh Ranchod,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Derek W Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,Randhir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Hewa Kaluhalamullage Suraj Randiv Kaluhalamulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,William Boyd Rankin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,Mohammad Raqibul Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Raqibul Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Adil Usman Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,Rashid Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Rashid Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Rashid Latif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Rashid Zia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,Vikram S Rathore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,Nilantha L K Ratnayake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Rumesh Joseph Ratnayake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,Joseph Ravindran Ratnayeke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Ajay Ratra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Sanjay S Raul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Damien Apa Ravu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Peter W E Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Ambati T Rayudu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,Raza Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Raza-ur-Rehman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,Vivek Razdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,Christopher Mark Wells Read,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,Bharat Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,Aaron J Redmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,Rodney E Redmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Ian R Redpath,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Darren J Reekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Dermot A Reeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,Basant Regmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,Bruce A Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,Charles A Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,John F Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Richard B Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Floyd L Reifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,Paul R Reiffel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,Gavin J Rennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,John A Rennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,John B Reva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,Jonathan N Rhodes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,Steven John Rhodes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Clive E B Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,Austin C L Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,Clifton J Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,Dale M Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,Isaac Vivian Alexander Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,David J Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Edward J Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,Jhye Avon Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Kane W Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,Mark H Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,Richard B Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,Michael J R Rindel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,Emmanuel B Ringera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,Harry P Rinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,Michael J Rippon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,Gregory Michael Ritchie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,Stephen J Rixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,Chundangapoyil Puthiyapurayil Rizwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,Rizwan Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,Rizwan Cheema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,Rizwan Latif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,Rizwan-Uz-Zaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,Kemar A J Roach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,Andrew D G Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Anderson M E Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Stuart J Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Gary K Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,Gavin R Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Jacobi Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,Richard D Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,Robert T Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,Robiul Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,Liam Nicholas Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Barney G Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Glenn A Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Rohan Mustafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Rokhan Barakzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,Tobias Skelton Roland-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Irvine H Romaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,Leon C Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Luke Ronchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Graham R J Roope,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Joseph Edward Root,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,Brian C Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,Franklyn A Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,Rilee Roscoe Rossouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,Lawrence G Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,Jason Jonathan Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,Rubel Hossain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,Jacobus A Rudolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Rumman Raees,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,David B Rundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,Mark W Rushmere,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,Andre Dwayne Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,Robert Charles Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,Hamish D Rutherford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,Kenneth Robert Rutherford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,Jesse Daniel Ryder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,Hafiz Saad Nasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,Saadat Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,Sabbir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,Sadiq Mohammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,Saeed Ajmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,Saeed Anwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,Saeed Azad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,Saeed-Al-Saffar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,Sagar Pun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,Anil K Sah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,Wriddhiman Prasanta Saha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,Saiful Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,Sajid Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,Sajjad Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,Sajjad Akbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,Salahuddin Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Saleem Altaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Saleem Elahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,Saleem Malik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Saleem Pervez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,Saleem Raza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,Saleem Yousuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,Salim Jaffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,Ian D K Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Salman Butt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Salman Faris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Salman Farooq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,George Salmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,Aavishkar M Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,Abdool M Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,Johanne A Samarasekera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Maitipage Athula Rohitha Samarasekera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Dulip Prasamma Samaraweera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Thilan Thusara Samaraweera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,Wedagedara Sadeera Rashen Samarawickrama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Sameer Zia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Sami Aslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Samiullah Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,Samiullah Shenwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Samiur Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Darren J G Sammy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Marlon Nathaniel Samuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Robert G Samuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Paththamperuma Arachchige Don Lakshan Rangika Sandakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Kevin T Sandher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Balwinder S Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Gurinder S Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Kumar C Sangakkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Rahul L Sanghvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,Mitchell Josef Santner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,Sanwar Hossain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Saqib Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Saqlain Haider,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,Saqlain Mushtaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,Sarandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,Sarfraz Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,Sarfraz Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,Pawan Sarraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,Ramnaresh R Sarwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,Abdur F Sattaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,Sayed Ahmad Shirzad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Marcelis M C Schewe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,Edgar Schiferli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,Reiout H Scholte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,Brett N Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,Glenroy R Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,Barry B Seebaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,Peter M Seelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,Surendra Seeraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,Virender Sehwag,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Tim Louis Seifert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,Thirumalai A P Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Keith F Semple,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,Charith P Senanayake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,Senanayake Mudiyanselage Sachithra Madhushanka Senanayake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,Craig S Serjeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Ramesh K Sethi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,Shabbir Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,Shabir Noori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,Shadab Kabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,Shadab Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,Shafiq Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,Shafiqullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,Shafiuddin Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,Shafiul Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,Kinchit D Shah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,Owais A Shah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Ravindu D Shah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Shahadat Hossain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,Shaheedur Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,Shaheen Shah Afridi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,Shahid Afridi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,Shahid Anwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,Shahid Mahboob,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Shahid Nazir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,Shahid Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,Shahid Wasif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,Shahriar Hossain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,Shahriar Nafees,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,Shahzad Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,Shahzaib Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,Shaiman Anwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Shakeel Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Shakeel Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Shakib Al Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Tabraiz Shamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Aftabodeen Shamsuden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Shamsur Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,Madagamagamage Dasun Shanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,Vijay Shankar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,James Norman Knight Shannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Shapoor Zadran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Sharafuddin Ashraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Safyaan M Sharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Shariful Haque,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,Sharjeel Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,Ajay K Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,Chetan Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Gopal Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Ishant Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Karn V Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,Mohit Mahipal Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Parthasarathy H Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Rahul Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Rahul Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Rohit G Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Sanjeev K Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Ravishankar J Shastri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Timothy G Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Andrew P Sheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Shehzad Altaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Mohammad Sheikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Mohammad Q Sheikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Vikrant Shetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Mthokozisi Shezi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Irvine T Shillingford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Sew Shivnarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Shoaib Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Shoaib Malik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Shoaib Mohammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,D'Arcy John Matthew Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Shubman Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Laxmi R Shukla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Kenneth Shuttleworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Shuvagata Hom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Lega Siaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Vusimuzi Sibanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Peter M Siddle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,James D Siddons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Ryan J Sidebottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Navjot S Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Sikandar Raza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Sikander Bakht,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,E H Shadeep N Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,Kelaniyage J Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Lindamlilage P C Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,Sampathawudage A R Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,Christopher E W Silverwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Simandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,Simi Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,Lendl M P Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,Philip V Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Eric O Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,Robert B Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Richard W Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Matthew S Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,
